session_id,created_at,sent_from,sent_to,content_type,text
299894,2016-06-08 02:44:40,student,tutor,text,"['We ', 'gon', 'na ', 'add ', '2 ', 'in ', 'the ', 'right ', 'side']"
299894,2016-06-08 02:44:51,student,tutor,text,"['And ', 'we ', 'gon', 'na ', 'put ', '3 ', 'in ', 'the ', 'O ', 'in ', 'the ', 'left ', 'side']"
299894,2016-06-08 02:45:00,student,tutor,text,"['And ', 'that', ""'s "", 'balanced']"
299894,2016-06-08 02:45:06,tutor,student,text,"['Hmm', ', ', 'not ', 'quite', '!']"
299894,2016-06-08 02:45:13,tutor,student,text,"['Why ', 'would ', 'you ', 'put ', '3 ', 'in ', 'front ', 'of ', 'the ', 'O ', 'on ', 'the ', 'left', '?']"
299894,2016-06-08 02:45:27,student,tutor,text,['Sorry']
299894,2016-06-08 02:45:39,student,tutor,text,"['Put ', '5 ', 'in ', 'the ', 'left ', 'side ', 'in ', 'front ', 'of ', 'O']"
299894,2016-06-08 02:45:39,tutor,student,text,"['No ', 'worries', '! ', 'I', ""'m "", 'just ', 'trying ', 'to ', 'figure ', 'out ', 'your ', 'thinking ', 'so ', 'that ', 'I ', 'can ', 'help', '!']"
299894,2016-06-08 02:45:49,tutor,student,text,"['There ', 'we ', 'go', '!']"
299894,2016-06-08 02:45:57,tutor,student,text,"['Perfect ', 'job', ', ', ' ', 'Domingo', '!']"
299894,2016-06-08 02:46:14,tutor,student,text,"['Do ', 'you ', 'have ', 'any ', 'questions ', 'about ', 'how ', 'we ', 'just ', 'solved ', 'that', '?']"
299894,2016-06-08 02:46:35,student,tutor,text,"['No', ', ', 'I ', 'mean ', 'that ', 'the ', 'easy ', 'one ', 'that ', 'I ', 'really ', 'know ']"
299894,2016-06-08 02:46:45,tutor,student,text,"['Okay', ', ', 'great', '! ', 'Do ', 'you ', 'want ', 'to ', 'do ', 'one ', 'more', '?']"
299894,2016-06-08 02:46:50,student,tutor,text,"['But ', '37 ', 'is ', 'more ', 'complicate ', 'to ', 'me']"
299894,2016-06-08 02:47:02,tutor,student,text,"['Okay', ', ', 'let', ""'s "", 'try ', 'that ', 'one ', 'together', '!']"
299894,2016-06-08 02:47:08,tutor,student,text,"['Please ', 'give ', 'me ', 'one ', 'moment ', 'to ', 'quickly ', 'go ', 'over ', 'it ', 'first', '.']"
299894,2016-06-08 02:47:20,student,tutor,text,"['No ', 'problem']"
299894,2016-06-08 02:47:26,tutor,student,text,"['While ', 'I', ""'m "", 'doing ', 'that', ', ', 'why ', 'do', ""n't "", 'you ', 'tell ', 'me ', 'what ', 'the ', 'first ', 'step ', 'would ', 'be', '?']"
299894,2016-06-08 02:48:50,student,tutor,text,"['P ', 'is ', 'balance']"
299894,2016-06-08 02:49:03,tutor,student,text,"['That', ""'s "", 'right', '! ', 'Good ', 'work', '!']"
299894,2016-06-08 02:49:06,tutor,student,text,"['What ', 'should ', 'we ', 'try ', 'to ', 'balance ', 'next', '?']"
299894,2016-06-08 02:49:12,student,tutor,text,['Cl']
299894,2016-06-08 02:49:21,tutor,student,text,"['Great', '! ', 'How ', 'do ', 'we ', 'do ', 'that', '?']"
299894,2016-06-08 02:49:23,student,tutor,text,"['We ', 'gon', 'na ', 'put ', '5 ', 'in ', 'the ', 'right ', 'side']"
299894,2016-06-08 02:49:37,tutor,student,text,"['That', ""'s "", 'right', '!']"
299894,2016-06-08 02:49:41,tutor,student,text,"['Good ', 'job', '!']"
299894,2016-06-08 02:49:47,tutor,student,text,"['Now ', 'what', ""'s "", 'the ', 'last ', 'step', '?']"
299894,2016-06-08 02:50:00,student,tutor,text,['H']
299894,2016-06-08 02:50:37,tutor,student,text,"['Sure', '!']"
299894,2016-06-08 02:50:43,tutor,student,text,"['How ', 'do ', 'we ', 'balance ', 'those', '?']"
299894,2016-06-08 02:51:03,tutor,student,text,"['Actually', ', ', ' ', 'here', ', ', 'since ', 'H ', 'is ', 'all ', 'spread ', 'out', ', ', 'why ', 'do', ""n't "", 'we ', 'try ', 'to ', 'tackle ', 'the ', 'O', ""'s "", 'first', '?']"
299894,2016-06-08 02:51:22,student,tutor,text,['Okz']
299894,2016-06-08 02:51:27,tutor,student,text,"['How ', 'can ', 'we ', 'balance ', 'the ', 'O', ""'s"", '?']"
299894,2016-06-08 02:51:41,student,tutor,text,"['Put ', '4 ', 'in ', 'the ', 'left ', 'side']"
299894,2016-06-08 02:51:49,tutor,student,text,"['Great', '!']"
299894,2016-06-08 02:51:53,tutor,student,text,"['Now ', 'let', ""'s "", 'take ', 'a ', 'look ', 'at ', 'the ', 'H', ""'s"", '.']"
299894,2016-06-08 02:51:59,tutor,student,text,"['Are ', 'they ', 'balanced', '?']"
299894,2016-06-08 02:52:15,student,tutor,text,['Yessss']
299894,2016-06-08 02:52:44,student,tutor,text,"['It ', 'is']"
299894,2016-06-08 02:53:12,tutor,student,text,"['Wonderful', '!']"
299894,2016-06-08 02:53:16,tutor,student,text,"['Good ', 'work', ', ', 'Domingo', '!']"
299894,2016-06-08 02:53:25,tutor,student,text,"['Does ', 'how ', 'we ', 'solved ', 'that ', 'problem ', 'make ', 'sense ', 'to ', 'you', '?']"
299894,2016-06-08 02:53:40,student,tutor,text,['Yes']
299894,2016-06-08 02:53:50,tutor,student,text,"['Wonderful', '!']"
299894,2016-06-08 02:53:55,student,tutor,text,"['Can ', 'we ', 'please ', 'try ', 'the ', 'last ', 'one ', 'number ', '38']"
299894,2016-06-08 02:54:00,tutor,student,text,"['Absolutely', '!']"
299894,2016-06-08 02:54:09,tutor,student,text,"['How ', 'do ', 'you ', 'think ', 'we ', 'should ', 'start ', 'this ', 'one', '?']"
299894,2016-06-08 02:54:09,student,tutor,text,"['Thank ', 'you']"
299894,2016-06-08 02:54:15,student,tutor,text,['Al']
299894,2016-06-08 02:54:23,tutor,student,text,"['Good ', 'idea', '!']"
299894,2016-06-08 02:54:27,tutor,student,text,"['How ', 'do ', 'we ', 'balance ', 'that', '?']"
299894,2016-06-08 02:54:42,student,tutor,text,"['Putting ', '2 ', 'in ', 'the ', 'left ', 'side']"
299894,2016-06-08 02:54:50,tutor,student,text,"['Good', '!']"
299894,2016-06-08 02:54:56,tutor,student,text,"['Now ', 'what', '?']"
299894,2016-06-08 02:55:03,student,tutor,text,['H']
299894,2016-06-08 02:55:13,student,tutor,text,"['Hydrogen ', 'is ', 'balance']"
299894,2016-06-08 02:55:23,tutor,student,text,"['Okay', ', ', 'so ', 'what ', 'next', '?']"
299894,2016-06-08 02:55:32,student,tutor,text,['So']
299894,2016-06-08 02:55:56,tutor,student,text,"['Do ', 'you ', 'mean ', 'S', '?']"
299894,2016-06-08 02:56:03,student,tutor,text,['Yes']
299894,2016-06-08 02:56:10,tutor,student,text,"['Great', '! ', 'And ', 'how ', 'will ', 'we ', 'balance ', 'that', '?']"
299894,2016-06-08 02:56:31,student,tutor,text,"['I ', 'do', ""n't "", 'know ', 'because ', 'in ', 'the ', 'left ', 'side ', 'is ', 'in ', 'parethesis']"
299894,2016-06-08 02:56:38,student,tutor,text,['Parentheses']
299894,2016-06-08 02:56:50,tutor,student,text,"['Do ', 'you ', 'mean ', 'the ', 'right ', 'side', '?']"
299894,2016-06-08 02:57:00,student,tutor,text,"['Yes ', 'sorry']"
299894,2016-06-08 02:57:02,tutor,student,text,"['The ', 'parentheses ', 'has ', 'a ', '3 ', 'subscript ', 'after ', 'it', ', ', 'do ', 'you ', 'see ', 'that', '? ']"
299894,2016-06-08 02:57:10,tutor,student,text,"['That ', 'just ', 'means ', 'that ', 'the ', 'entire ', 'SO4 ', 'part ', 'is ', 'multipied ', 'by ', '3']"
299894,2016-06-08 02:57:13,tutor,student,text,"['Multiplied', '*']"
299894,2016-06-08 02:57:22,student,tutor,text,['Okz']
299894,2016-06-08 02:57:33,tutor,student,text,"['So', ', ', 'just ', 'looking ', 'at ', 'the ', 'number ', 'of ', 'S', ""'s"", ', ', 'how ', 'many ', 'are ', 'on ', 'the ', 'right ', 'and ', 'how ', 'many ', 'are ', 'on ', 'the ', 'left', '?']"
299894,2016-06-08 02:58:04,student,tutor,text,"['In ', 'the ', 'left ', 'there ', 'just ', '1 ', 'and ', 'in ', 'the ', 'right ', '3']"
299894,2016-06-08 02:58:13,tutor,student,text,"['Good', '!']"
299894,2016-06-08 02:58:16,tutor,student,text,"['So ', 'what ', 'do ', 'we ', 'multiply ', 'by', '?']"
299894,2016-06-08 02:58:27,student,tutor,text,"['We ', 'could ', 'add ', '3 ', 'in ', 'the ', 'left ', 'side']"
299894,2016-06-08 02:58:39,tutor,student,text,"['Good ', 'work', '!']"
299894,2016-06-08 02:59:01,tutor,student,text,"['What ', 'do ', 'we ', 'balance ', 'next', '?']"
299894,2016-06-08 02:59:13,student,tutor,text,['O']
299894,2016-06-08 02:59:36,tutor,student,text,"['Is ', 'O ', 'balanced', '?']"
299894,2016-06-08 02:59:47,student,tutor,text,['Yes']
299894,2016-06-08 02:59:55,tutor,student,text,"['Good', '! ', 'So ', 'now ', 'let', ""'s "", 'go ', 'back ', 'to ', 'H.']"
299894,2016-06-08 03:00:01,tutor,student,text,"['We ', 'changed ', 'it ', 'when ', 'we ', 'multiplied ', 'the ', 'left ', 'by ', '3', '.']"
299894,2016-06-08 03:00:08,tutor,student,text,"['How ', 'many ', 'H', ""'s "", 'do ', 'we ', 'have ', 'on ', 'the ', 'left ', 'and ', 'right', '?']"
299894,2016-06-08 03:00:41,student,tutor,text,"['1 ', 'in ', 'the ', 'left ', 'and ', '1 ', 'in ', 'the ', 'right']"
299894,2016-06-08 03:00:53,tutor,student,text,"['Not ', 'quite', '!']"
299894,2016-06-08 03:01:00,student,tutor,text,['Sorry']
299894,2016-06-08 03:01:06,tutor,student,text,"['That', ""'s "", 'ok', '!']"
299894,2016-06-08 03:01:07,student,tutor,text,"['6 ', 'in ', 'the ', 'left']"
299894,2016-06-08 03:01:13,tutor,student,text,"['There ', 'we ', 'go', '!']"
299894,2016-06-08 03:01:16,tutor,student,text,"['And ', 'how ', 'many ', 'on ', 'the ', 'right', '?']"
299894,2016-06-08 03:01:22,tutor,student,text,"['Hint', ': ', 'Look ', 'at ', 'the ', 'subscript', '!']"
299894,2016-06-08 03:01:28,student,tutor,text,"['2 ', 'in ', 'the ', 'right']"
299894,2016-06-08 03:01:35,tutor,student,text,"['Good', '! ', 'So ', 'how ', 'will ', 'we ', 'balance ', 'these', '?']"
299894,2016-06-08 03:01:53,student,tutor,text,"['Adding ', '3 ', '? ', ' ', 'In ', 'the ', 'right']"
299894,2016-06-08 03:01:57,tutor,student,text,"['Correct', '!']"
299894,2016-06-08 03:02:03,tutor,student,text,"['Great ', 'work', ', ', 'Domingo', '!']"
299894,2016-06-08 03:02:19,tutor,student,text,"['Now ', 'our ', 'equation ', 'is ', 'balanced', '! ', 'Do ', 'you ', 'see ', 'how ', 'we ', 'solved ', 'that ', 'problem', '?']"
299894,2016-06-08 03:03:15,student,tutor,text,['Yes']
299894,2016-06-08 03:03:19,tutor,student,text,"['You ', 'did ', 'a ', 'wonderful ', 'job', '! ', 'Thank ', 'you ', 'for ', 'participating', ', ', 'I ', 'really ', 'appreciate ', 'the ', 'effort ', 'you ', 'put ', 'in', '.']"
299894,2016-06-08 03:03:29,tutor,student,text,"['Do ', 'you ', 'have ', 'any ', 'other ', 'questions', '?']"
299894,2016-06-08 03:04:02,student,tutor,text,"['No ', 'right ', 'now ', 'but ', 'thank ', 'you ', 'to ', 'you ', 'I ', 'could ', 'understand ', 'better ', 'those ', 'equation']"
299894,2016-06-08 03:04:09,tutor,student,text,"['You', ""'re "", 'very ', 'welcome', '!']"
299894,2016-06-08 03:04:33,tutor,student,text,"['Can ', 'you ', 'quickly ', 'explain ', 'to ', 'me ', 'the ', 'main ', 'method ', 'of ', 'solving ', 'these ', 'problems', '?']"
299894,2016-06-08 03:04:36,tutor,student,text,"['Just ', 'so ', 'I ', 'know ', 'that ', 'you ', 'get ', 'it', '?']"
299894,2016-06-08 03:05:29,student,tutor,text,"['The ', 'main ', 'method ', 'to ', 'solve ', 'those ', 'problems ', 'are ', 'trying ', 'to ', 'balance ', 'each ', 'side ', 'with ', 'even ', 'number']"
299894,2016-06-08 03:05:54,tutor,student,text,"['Great', '! ', 'That', ""'s "", 'correct', '. ', 'And ', 'we ', 'can ', 'make ', 'sure ', 'to ', 'balance ', 'them ', 'with ', 'H ', 'and ', 'O ', 'last', ', ', 'and ', 'looking ', 'at ', 'the ', 'groupings ', 'like ', ""'"", 'packs', ""'"", '!']"
299894,2016-06-08 03:06:00,tutor,student,text,"['Wonderful ', 'work ', 'today', ', ', 'Domingo', '!']"
299894,2016-06-08 03:06:05,tutor,student,text,"['Thank ', 'you ', 'so ', 'much ', 'for ', 'using ', 'Yup', '!']"
299894,2016-06-08 03:06:35,student,tutor,text,"['Thank ', 'you ', 'for ', 'you ', 'patients']"
299894,2016-06-08 03:06:44,tutor,student,text,"['You', ""'re "", 'very ', 'welcome', '.']"
299894,2016-06-08 03:06:46,tutor,student,text,"['Have ', 'a ', 'nice ', 'day', '!']"
299894,2016-06-08 03:06:55,system alert,tutor,text,"['The ', 'student ', 'ended ', 'session', '.']"
299895,2016-06-08 03:41:27,tutor,student,text,"['Welcome ', 'to ', 'Yup', ', ', 'Jasmyn', '! ']"
299895,2016-06-08 03:41:49,tutor,student,text,"['How ', 'may ', 'I ', 'help ', 'you ', 'with ', 'your ', 'math ', 'today', '?']"
299895,2016-06-08 03:42:19,system alert,tutor,text,"['The ', 'student ', 'ended ', 'session', '.']"
299896,2016-06-08 03:42:49,tutor,student,text,"['Hello ', ' ', 'Jasmyn ', ' ', ':) ', 'Welcome ', 'to ', 'Yup', '!']"
299896,2016-06-08 03:42:51,student,tutor,image,['<url>']
299896,2016-06-08 03:42:51,system info,student,text,"['Session ', 'started']"
299896,2016-06-08 03:43:01,student,tutor,text,"['thank ', 'you', '! ', ':)']"
299896,2016-06-08 03:43:06,tutor,student,text,"['Thank ', 'you ', 'for ', 'sharing ', 'your ', 'question', '. ', 'Can ', 'you ', 'please ', 'give ', 'me ', 'a ', 'moment ', 'to ', 'go ', 'over ', 'the ', 'problem', '?', '\n']"
299896,2016-06-08 03:43:14,student,tutor,text,"['no ', 'problem ', ':)']"
299896,2016-06-08 03:44:40,tutor,student,text,"['In ', 'which ', 'part ', 'do ', 'you ', 'need ', 'help ', '?']"
299896,2016-06-08 03:44:57,student,tutor,text,"['I ', 'do', 'nt ', 'know', ', ', 'I', ""'m "", 'not ', 'sure ', 'what ', 'it', ""'s "", 'asking ', 'for ']"
299896,2016-06-08 03:45:17,tutor,student,text,"['Ok', '.']"
299896,2016-06-08 03:45:55,tutor,student,text,"['It ', 'looks ', 'like ', 'you ', 'are ', 'struggling ', 'on ', 'understanding ', 'the ', 'problem ', 'and ', 'are ', 'not ', 'sure ', 'where ', 'to ', 'begin', '.', '\n']"
299896,2016-06-08 03:46:15,student,tutor,text,"['well ', 'yesterday ', 'I ', 'used ', 'the ', 'Pythagorean ', 'theorem ', 'to ', 'get ', 'the ', 'lengths ', 'of ', 'all ', 'of ', 'the ', 'sides']"
299896,2016-06-08 03:46:20,student,tutor,text,"['but ', 'I ', 'do', 'nt ', 'know ', 'where ', 'to ', 'go ', 'from ', 'there']"
299896,2016-06-08 03:46:53,tutor,student,text,"['Ok', '. ', 'I ', 'will ', 'teach ', 'you ', 'the ', 'basic ', 'concept ', 'of ', 'the ', 'problem ', 'and ', 'help ', 'you ', 'arrive ', 'at ', 'the ', 'solution', '!', '\n\n']"
299896,2016-06-08 03:46:59,student,tutor,text,"['thank ', 'you', '!']"
299896,2016-06-08 03:47:27,tutor,student,text,"['Here ', 'we ', 'are ', 'supposed ', 'to ', 'find ', 'the ', 'side ', 'length ', 'of ', 'the ', 'triangle ', 'given', '.']"
299896,2016-06-08 03:47:30,tutor,student,text,"['Do ', 'you ', 'agree', '?']"
299896,2016-06-08 03:47:41,student,tutor,text,"['but ', 'it', ""'s "", 'already ', 'given']"
299896,2016-06-08 03:48:18,tutor,student,text,"['We ', 'are ', 'supposed ', 'to ', 'find ', 'all ', 'the ', 'sides ', 'lengths ', 'of ', 'triangle ', 'BEX', '.']"
299896,2016-06-08 03:49:12,tutor,student,text,"['Can ', 'you ', 'tell ', 'me ', 'what ', 'are ', 'the ', 'side ', 'lengths ', 'of ', 'triangle ', ' ', 'BEX', '?']"
299896,2016-06-08 03:50:25,tutor,student,text,"['Are ', 'you ', 'with ', 'me', '?']"
299896,2016-06-08 03:50:37,student,tutor,text,"['BE ', 'is ', '15 ', 'EX ', 'is ', '12 ', 'and ', 'XB ', 'is']"
299896,2016-06-08 03:50:55,tutor,student,text,"['Excellent', '! ', 'And ', 'what ', 'about ', 'XB', '?']"
299896,2016-06-08 03:51:36,student,tutor,text,['9']
299896,2016-06-08 03:51:44,tutor,student,text,"['Fantastic', '!']"
299896,2016-06-08 03:51:51,tutor,student,text,"['Why ', 'are ', 'you ', 'unsure ', 'about ', 'what ', 'you ', 'did', '?', '\n']"
299896,2016-06-08 03:52:14,student,tutor,text,"['i ', 'did', ""n't "", 'know ', 'I ', 'was ', 'supposed ', 'to ', 'just ', 'find ', 'the ', 'sides ', 'of ', 'each ', 'triangle ', 'but ', 'now ', 'I ', 'know ', 'what ', 'I ', 'am ', 'doing', '. ', 'I ', 'read ', 'the ', 'directions ', 'wrong']"
299896,2016-06-08 03:52:28,tutor,student,text,"['No ', 'problem ', ':)']"
299896,2016-06-08 03:53:04,student,tutor,text,"['thank ', 'you ', 'so ', 'nuch']"
299896,2016-06-08 03:53:10,tutor,student,text,"['Can ', 'you ', 'please ', 'quickly ', 'tell ', 'me ', 'what ', 'are ', 'the ', 'side ', 'lengths ', 'of ', 'quadrilateral ', 'XEFY', '?']"
299896,2016-06-08 03:54:48,student,tutor,text,"['XE-12', '. ', 'EF- ', 'FY-7.5 ', 'YX-6']"
299896,2016-06-08 03:54:48,tutor,student,text,"['Are ', 'you ', 'working ', 'on ', 'it', '?']"
299896,2016-06-08 03:54:51,student,tutor,text,['yes']
299896,2016-06-08 03:55:00,tutor,student,text,"['Give ', 'me ', 'a ', 'moment ', 'to ', 'look ', 'over ', 'the ', 'work', '.', '\n']"
299896,2016-06-08 03:55:18,tutor,student,text,"['That', ""'s "", 'exactly ', 'it', '! ', 'Well ', 'done', '. ', 'You', ""'ve "", 'done ', 'awesome ', 'here', '. ', 'What ', 'do ', 'you ', 'think ', 'we ', 'learned ', 'from ', 'this ', 'question', '?', '\n']"
299896,2016-06-08 03:55:41,student,tutor,text,"['to ', 'read ', 'instructions ', 'more ', 'carefully ', 'lol']"
299896,2016-06-08 03:55:47,tutor,student,text,[':)']
299896,2016-06-08 03:55:57,tutor,student,text,"['Is ', 'there ', 'anything ', 'else ', 'I ', 'can ', 'help ', 'you ', 'with', '?']"
299896,2016-06-08 03:56:27,student,tutor,text,"['maybe', '. ', 'I ', 'do', ""n't "", 'know ', 'how ', 'to ', 'tell ', 'what ', 'EF ', 'is ', 'in ', 'solving ', 'the ', 'quadrilateral']"
299896,2016-06-08 03:56:53,tutor,student,text,"['Ok', '.']"
299896,2016-06-08 03:57:13,tutor,student,text,"['Do ', 'you ', 'need ', 'help ', 'with ', 'finding ', 'the ', 'value ', 'of ', 'EF', '?']"
299896,2016-06-08 03:57:50,student,tutor,text,['yes']
299896,2016-06-08 03:57:58,tutor,student,text,"['Ok', '.']"
299896,2016-06-08 03:58:15,system alert,tutor,text,"['The ', 'student ', 'ended ', 'session', '.']"
299897,2016-06-08 04:06:03,student,tutor,image,['<url>']
299897,2016-06-08 04:06:04,system info,student,text,"['Do', ""n't "", 'worry', ', ', 'no ', 'minutes ', 'will ', 'be ', 'used ', 'while', '\n', 'Bharathi ', 'reviews ', 'your ', 'problem ', '😃']"
299897,2016-06-08 04:06:18,tutor,student,text,"['Hi ', 'Luke', '! ', 'Welcome ', 'to ', 'Yup ', ':)']"
299897,2016-06-08 04:06:38,student,tutor,text,['hello']
299897,2016-06-08 04:06:50,tutor,student,text,"['Please ', 'give ', 'me ', 'a ', 'minute ', 'to ', 'look ', 'through ', 'the ', 'problem', '.']"
299897,2016-06-08 04:07:25,tutor,student,text,"['Are ', 'you ', 'working ', 'on ', 'trigonometric ', 'ratios', '?']"
299897,2016-06-08 04:08:25,student,tutor,text,"['have', ""n't "", 'in ', 'a ', 'while']"
299897,2016-06-08 04:08:48,tutor,student,text,"['Let', '’s ', 'work ', 'together ', 'to ', 'figure ', 'out ', 'exactly ', 'where ', 'you ', 'are ', 'stuck ', 'on ', 'this ', 'question', '.']"
299897,2016-06-08 04:08:56,tutor,student,text,"['How ', 'far ', 'have ', 'you ', 'gotten ', 'on ', 'it', '?']"
299897,2016-06-08 04:10:23,student,tutor,text,"['I ', 'calculated ', 'each ', 'side']"
299897,2016-06-08 04:10:31,tutor,student,text,"['That', ""'s "", 'good', '!']"
299897,2016-06-08 04:10:51,student,tutor,text,"['I ', 'was ', 'a ', 'little ', 'confused ', 'on ', 'the ', 'pi ', 'after ', '18']"
299897,2016-06-08 04:10:53,tutor,student,text,"['Can ', 'you ', 'please ', 'share ', 'your ', 'work ', 'so ', 'that ', 'I ', 'can ', 'see ', 'if ', 'you ', 'have ', 'arrived ', 'at ', 'the ', 'correct ', 'values', '?']"
299897,2016-06-08 04:11:25,tutor,student,text,"['It ', 'is ', 'given ', 'that ', 'the ', 'circumference ', 'of ', 'a ', 'semicircle ', 'is ', '18pi', '.']"
299897,2016-06-08 04:11:27,student,tutor,text,"['never ', 'seen ', 'it ', 'written ', 'that ', 'way']"
299897,2016-06-08 04:11:42,student,tutor,text,"['so ', 'it', ""'s "", '18*pi']"
299897,2016-06-08 04:11:52,tutor,student,text,"['That', ""'"", ""'s "", 'right', '!']"
299897,2016-06-08 04:13:28,student,tutor,text,"['I ', 'got ', '133.8']"
299897,2016-06-08 04:13:38,tutor,student,text,"['Sorry', ', ', 'it ', 'is ', 'the ', 'circumference ', 'of ', 'the ', 'semicircle ', 'is ', 'given ', 'as ', '18pi', '.']"
299897,2016-06-08 04:13:51,tutor,student,text,"['Good ', 'work', '!']"
299897,2016-06-08 04:13:59,tutor,student,text,"['You ', 'do ', 'not ', 'have ', 'to ', 'calculate ', 'in ', 'decimals', '.']"
299897,2016-06-08 04:14:05,student,tutor,text,"['so ', '134']"
299897,2016-06-08 04:14:14,tutor,student,text,"['Are ', 'you ', 'familiar ', 'with ', 'the ', 'formula ', 'for ', 'the ', 'area ', 'of ', 'semicircle', '?']"
299897,2016-06-08 04:14:31,student,tutor,text,['no']
299897,2016-06-08 04:14:42,student,tutor,text,"['only ', 'ever ', 'done ', 'circles']"
299897,2016-06-08 04:15:06,tutor,student,text,"['Do', ""n't "", 'worry', ', ', 'we ', 'will ', 'break ', 'the ', 'idea ', 'down', '.']"
299897,2016-06-08 04:15:27,tutor,student,text,"['Luke', ', ', 'you ', 'seem ', 'to ', 'be ', 'stuck ', 'on ', 'applying ', 'the ', 'formula ', 'for ', 'this ', 'problem', '.']"
299897,2016-06-08 04:15:42,tutor,student,text,"['I ', 'am ', 'going ', 'to ', 'quickly ', 'guide ', 'you ', 'on ', 'how ', 'to ', 'apply ', 'the ', 'formula ', 'and ', 'get ', 'the ', 'solution', '.']"
299897,2016-06-08 04:16:04,tutor,student,text,"['Let ', 'us ', 'start ', 'with ', 'the ', 'area ', 'of ', 'the ', 'circle', '.']"
299897,2016-06-08 04:16:20,tutor,student,text,"['Are ', 'you ', 'familiar ', 'with ', 'the ', 'formula ', 'for ', 'the ', 'area ', 'of ', 'the ', 'circle', '?']"
299897,2016-06-08 04:16:30,student,tutor,text,['pi*r^2']
299897,2016-06-08 04:16:38,tutor,student,text,"['Excellent', '!']"
299897,2016-06-08 04:16:47,student,tutor,text,"['so ', 'pi*r']"
299897,2016-06-08 04:16:54,student,tutor,text,['semicircle']
299897,2016-06-08 04:17:01,tutor,student,text,"['Not ', 'exactly', '.']"
299897,2016-06-08 04:17:24,tutor,student,text,"['A ', 'semicircle ', 'is ', 'half ', 'of ', 'a ', 'circle', '. ', 'So', ', ', 'we ', 'can ', 'simply ', 'divide ', 'that ', 'area ', 'by ', 'two ', 'to ', 'calculate ', 'the ', 'area ', 'of ', 'a ', 'semicircle', '.']"
299897,2016-06-08 04:17:32,student,tutor,text,['ok']
299897,2016-06-08 04:18:03,tutor,student,text,"['So', ', ', 'the ', 'area ', 'of ', 'semicircle ', 'will ', 'be ', '(', 'pi*r^2)/2']"
299897,2016-06-08 04:18:23,tutor,student,text,"['Are ', 'you ', 'able ', 'to ', 'follow ', 'this', '?']"
299897,2016-06-08 04:19:08,student,tutor,text,['yes']
299897,2016-06-08 04:19:48,tutor,student,text,"['Now', ', ', 'we ', 'equate ', 'the ', 'formula ', 'to ', 'the ', 'given ', 'value ', 'and ', 'find ', 'the ', 'diameter ', 'of ', 'the ', 'semicircle', '.']"
299897,2016-06-08 04:19:54,student,tutor,text,['ok']
299897,2016-06-08 04:20:02,student,tutor,text,"['why ', 'is ', 'pi ', 'written ', 'with ', '18', '?']"
299897,2016-06-08 04:20:14,tutor,student,text,"['Just ', 'to ', 'make ', 'the ', 'simplifications ', 'easy', '.']"
299897,2016-06-08 04:20:19,student,tutor,text,['ok']
299897,2016-06-08 04:20:35,tutor,student,text,"['Would ', 'you ', 'like ', 'to ', 'write ', 'the ', 'equation ', 'and ', 'see ', 'why ', 'it ', 'is ', 'easy ', 'to ', 'have ', 'pi', '?']"
299897,2016-06-08 04:20:43,student,tutor,text,"['yes ', 'please']"
299897,2016-06-08 04:21:51,student,tutor,text,"['is ', 'it ', '36*(pi*2', ') ', 'or ', 'just ', '36pi']"
299897,2016-06-08 04:22:10,tutor,student,text,"['Good ', 'try', '. ', 'Not ', 'quite ', 'though', '.']"
299897,2016-06-08 04:22:21,tutor,student,text,"['We ', 'equate ', 'the ', 'formula ', 'to ', 'the ', 'given ', 'value', '.']"
299897,2016-06-08 04:22:46,tutor,student,image,['<url>']
299897,2016-06-08 04:22:56,tutor,student,text,"['Because ', 'both ', 'represent ', 'the ', 'same ', 'area', '.']"
299897,2016-06-08 04:23:25,student,tutor,text,"['d', '=', 'pi', '?']"
299897,2016-06-08 04:23:40,tutor,student,text,"['Sorry ', ':)']"
299897,2016-06-08 04:23:47,tutor,student,text,"['You ', 'are ', 'correct', '.']"
299897,2016-06-08 04:23:51,tutor,student,text,"['That ', 'was ', 'an ', 'error', '.']"
299897,2016-06-08 04:24:21,tutor,student,image,['<url>']
299897,2016-06-08 04:24:56,tutor,student,text,"['Now', ', ', 'can ', 'you ', 'see ', 'how ', 'pi ', 'gets ', 'cancelled ', 'and ', 'makes ', 'our ', 'calculations ', 'easy', '?']"
299897,2016-06-08 04:25:51,student,tutor,text,"['Forgive ', 'but ', 'no']"
299897,2016-06-08 04:26:19,student,tutor,text,"['I', ""'m "", 'probably ', 'missing ', 'something ', 'super ', 'simple ', 'but ', 'the ', 'pi ', 'in ', 'this ', 'problem ', 'is ', 'confusing']"
299897,2016-06-08 04:26:37,tutor,student,image,['<url>']
299897,2016-06-08 04:26:42,tutor,student,text,"['I ', 'am ', 'sorry ', 'if ', 'I ', 'confused ', 'you', '.']"
299897,2016-06-08 04:27:03,student,tutor,text,"['oh ', 'OK']"
299897,2016-06-08 04:27:06,student,tutor,text,"['thank ', 'you']"
299897,2016-06-08 04:27:20,student,tutor,text,"['we ', 'set ', 'it ', 'up ', 'like ', 'an ', 'algebraic ', 'problem']"
299897,2016-06-08 04:27:22,tutor,student,text,"['We ', 'have', ', ', 'pi ', '*', 'r^2/2 ', '= ', '18*pi', '.']"
299897,2016-06-08 04:27:27,tutor,student,text,"['That', ""'s "", 'right', '.']"
